Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
77f1f672-b9d1-38a2-30b9-a49920f6970a,1931-11-02,2015-07-29,999-16-5422,S99988773,X51777855X,Mr.,Benton624,Devin82,Champlin946,,,W,white,nonhispanic,M,Milton  Massachusetts  US,124 Carroll Path,Pembroke,Massachusetts,Plymouth County,,00000,42.06014322836897,-70.80386857443746,157086.94,159152.56,126825
87650e0f-b5bc-db6d-48de-1dc42ee49dce,2018-10-27,,999-41-2049,,,,Hershel911,,Gulgowski816,,,,white,nonhispanic,M,Peabody  Massachusetts  US,169 Stokes Forge Apt 91,Millis-Clicquot,Massachusetts,Norfolk County,,00000,42.118219906809664,-71.33949503003451,18697.53,1095.67,181627
8e0094ed-615d-9cd6-60df-73343fbc2f7b,1989-02-23,,999-84-9107,S99972464,X87104777X,Mr.,Brandon214,Terrence276,Hamill307,,,S,white,nonhispanic,M,Winthrop  Massachusetts  US,1062 Tillman Alley Unit 23,Marlborough,Massachusetts,Middlesex County,25017,01752,42.33627423851622,-71.57552362391134,53595.04,119242.89,24970
486dd016-a3ad-3147-765c-a4688360437f,1973-04-01,,999-21-5012,S99927621,X00464917X,Mr.,Asa127,Gilbert263,Jones311,,,M,white,nonhispanic,M,Needham  Massachusetts  US,118 Rolfson Loaf Apt 93,Springfield,Massachusetts,Hampden County,25013,01106,42.14267262448075,-72.55463889347911,9070.44,119211.75,15730
6a559c2d-9241-29d2-b108-239c81aea9ba,1916-08-08,,999-17-8902,S99919998,X27931444X,Mrs.,Ileen763,Vera718,Kovacek682,,Legros616,D,white,nonhispanic,F,Douglas  Massachusetts  US,1041 Smith Approach,Weston,Massachusetts,Middlesex County,,00000,42.39687551565546,-71.3240742444981,29188.14,1050345.25,17052
cc574900-ebe8-7063-7c68-3796723e4cbe,1952-03-23,,999-38-7303,S99933011,X82053269X,Mrs.,Evon528,Mellie476,Little434,,Sporer811,D,white,nonhispanic,F,Plymouth  Massachusetts  US,646 Kirlin Rapid,Wilmington,Massachusetts,Middlesex County,25017,01887,42.59874144258122,-71.18040473051089,491107.44,1182658.36,112885
ac9d8ae6-9d63-17a1-47dd-376099e5f185,1942-04-06,,999-33-4762,S99929577,X98995989X,Mrs.,Mirna233,Consuelo468,Ritchie586,,Roob72,M,white,nonhispanic,F,Braintree  Massachusetts  US,783 Marvin Rue,Norwood,Massachusetts,Norfolk County,25021,02090,42.214793900336105,-71.16965260878831,512287.18,486873.25,39872
fb556109-3975-9013-3edc-091ba2ba0a18,2006-05-11,,999-97-1344,S99926241,X30691071X,Mr.,Leonard963,,Blick895,,,,white,nonhispanic,M,Heath  Massachusetts  US,294 Goodwin Trafficway,Brockton,Massachusetts,Plymouth County,25023,02351,42.10326344076742,-71.05201362420935,46701.02,13495.19,43001
dd432139-53d5-413b-669d-f05343c4d4b1,2002-11-10,,999-75-8214,S99922815,X74821857X,Mr.,Erwin847,Gene733,Gerlach374,,,,white,nonhispanic,M,Winchester  Massachusetts  US,268 Nader Parade Apt 92,Becket,Massachusetts,Berkshire County,,00000,42.30326485638182,-73.05590569904996,68716.72,13062.13,26853
6953f76c-8513-858b-6070-ff521e99d13f,1991-12-27,,999-64-5026,S99934298,X30322947X,Mrs.,Fransisca150,Yung349,Feeney44,,Hermann103,M,white,hispanic,F,Pinehurst  Massachusetts  US,354 Leuschke Flat,Longmeadow,Massachusetts,Hampden County,25013,01106,42.07552326128727,-72.62087697293329,242266.43,750343.02,84277
9f6292b7-0bc1-2e27-deee-813f232b8a92,1960-01-05,,999-21-6519,S99991052,X26743940X,Mr.,Kory651,,Okuneva707,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,354 Spencer Frontage road,Foxborough,Massachusetts,Norfolk County,25021,02035,42.05718241308941,-71.22872114267156,106246.74,154494.68,192060
245c1bcc-e5cb-c31b-b4da-e6b9810daca0,1993-06-13,,999-70-8758,S99965896,X48757135X,Mr.,Eloy929,Gregorio366,Gibson10,,,M,asian,nonhispanic,M,Everett  Massachusetts  US,998 Durgan Approach,Cambridge,Massachusetts,Middlesex County,25017,02139,42.391473720313826,-71.06633652127525,66015.67,4428.09,36958
3035253a-501b-1aa2-0ec0-589964d3fa0a,2013-02-13,,999-47-9555,,,,Alejandro916,Gustavo235,Bonilla161,,,,white,hispanic,M,Port-au-Prince  Haiti  HT,1068 Ernser Dam,Fall River,Massachusetts,Bristol County,25005,02724,41.6416941031334,-71.10651187790646,2416.96,47055.34,16212
b68232af-ae39-31af-4969-9241e54e848e,2004-01-07,,999-87-6306,S99944130,X22194527X,Mr.,Rene434,Monroe732,Connelly992,,,,white,nonhispanic,M,Springfield  Massachusetts  US,617 Koelpin Vista Suite 48,Belmont,Massachusetts,Middlesex County,25017,02472,42.35237224125996,-71.2154512081097,4367.11,89239.46,19743
b507241b-e44e-a171-7a71-eff2b25a4ad9,1992-02-16,,999-69-2711,S99939799,X88844915X,Mr.,Russ979,,Stroman228,,,M,white,nonhispanic,M,Revere  Massachusetts  US,318 Quigley Crossroad,Haverhill,Massachusetts,Essex County,25009,01830,42.82270896729812,-71.10223634403603,96336.91,1253.22,713364
7563d4f9-feb3-2271-bbcc-9e8bb84891ae,2021-06-16,,999-50-3705,,,,Sebrina910,Son314,Senger904,,,,white,nonhispanic,F,Sterling  Massachusetts  US,1090 Streich Vista,Boston,Massachusetts,Suffolk County,25025,02115,42.38163207633869,-71.03987198940823,16100.63,5997.91,53030
c603965e-35db-ccb8-9adc-557bb7c058d7,1931-11-02,1967-02-14,999-17-9009,S99989485,X80501959X,Mr.,Elmo857,Melvin857,Larson43,,,D,white,nonhispanic,M,Brookline  Massachusetts  US,683 Johns Course,Pembroke,Massachusetts,Plymouth County,,00000,42.07558498154281,-70.80664858119881,66897.79,81313.31,126825
e93580ec-4ce7-b67a-237e-242cc1303c27,1977-12-02,,999-36-9985,S99981691,X47800902X,Mr.,Rickie717,Stanford577,Bergnaum523,,,M,white,nonhispanic,M,Leicester  Massachusetts  US,368 Olson Center,Somerville,Massachusetts,Middlesex County,25017,02140,42.37207987604547,-71.14918294471055,344564.10,9426.29,86510
27b7be4a-fe16-8851-b500-987a94359082,2007-12-21,,999-17-6613,S99919198,,Mr.,Leandro563,Alva958,Heidenreich818,,,,white,nonhispanic,M,Westwood  Massachusetts  US,1083 Gislason Promenade Suite 60,Lowell,Massachusetts,Middlesex County,25017,01851,42.596012805550316,-71.3580668498128,68213.71,12303.49,137229
ab4db9b1-75f2-3687-b789-89f1807637b6,2006-06-22,,999-12-6202,S99993306,X88512371X,Mr.,Buster609,Herschel574,Mosciski958,,,,asian,nonhispanic,M,Palmer  Massachusetts  US,725 Reynolds Highlands Unit 8,Boston,Massachusetts,Suffolk County,25025,02120,42.33871915306091,-71.05935160396108,5186.00,57037.26,10317
c9e0a452-cc15-9d3b-5c0b-16fc50daaaa9,2018-12-16,,999-39-5057,,,,Jenee387,Odessa199,Davis923,,,,white,nonhispanic,F,Milton  Massachusetts  US,167 Kuphal Promenade,Gloucester,Massachusetts,Essex County,25009,01930,42.657416813150945,-70.69569485358143,1291.72,23021.99,15926
c087ac78-f5fb-ab15-1c5b-dfd8fef2ea8a,2014-06-21,2015-09-24,999-49-1916,,,,Ginette140,,Cole117,,,,white,nonhispanic,F,Marlborough  Massachusetts  US,692 Feil Wynd,Hingham,Massachusetts,Plymouth County,25023,02043,42.26403887407491,-70.91125010468681,7095.80,15290.39,176120
c921fcdd-d7b3-2001-2ade-d6d637f22e0f,1963-07-19,2019-03-17,999-21-7342,S99988687,X01964970X,Mrs.,Valarie790,,Murphy561,,Cassin499,M,white,nonhispanic,F,Marshfield  Massachusetts  US,208 Muller Meadow,Sandwich,Massachusetts,Barnstable County,25001,02563,41.75092234736342,-70.46730763988089,296801.24,801392.85,868447
a5f2b4e3-598b-ef2d-6f5d-a14ece83321f,1948-11-08,1988-12-03,999-63-2358,S99940027,X81411576X,Mr.,Kory651,Cleveland582,Wisoky380,,,M,white,nonhispanic,M,Rochester  Massachusetts  US,582 Pfannerstill Rapid,Dartmouth,Massachusetts,Bristol County,,00000,41.59142053869325,-70.94876452065681,107141.25,0.00,119852
67ca09f5-68fc-f4ff-0af5-8d953a5b71fc,1967-03-12,,999-18-9053,S99925187,X29118482X,Mr.,Trey250,Enrique929,Murray856,,,D,white,nonhispanic,M,Boston  Massachusetts  US,339 Howe Rue,Revere,Massachusetts,Suffolk County,25025,02151,42.44777641167679,-70.96865517234046,110676.30,39786.57,27244
d187fb04-08a8-6904-39d1-9318e19b987f,2014-06-21,,999-23-4878,,,,Pearle865,Etsuko685,Murazik203,,,,white,nonhispanic,F,Quincy  Massachusetts  US,899 Yost Viaduct Unit 92,Hingham,Massachusetts,Plymouth County,25023,02043,42.17129527923406,-70.85532492949717,38255.78,9306.79,176120
3969932b-6754-b163-892e-068c558cf7f6,1966-08-08,,999-38-9240,S99968118,X18666980X,Mr.,Refugio197,Denis399,Crist667,,,D,white,nonhispanic,M,Southwick  Massachusetts  US,365 Schmitt Parade Unit 12,Stoughton,Massachusetts,Norfolk County,,00000,42.15000177321195,-71.05563143224998,140439.36,15139.35,96241
1e6bbd9a-83cc-e2eb-0b22-6e62d3a0ae00,1941-11-21,2022-01-01,999-28-4838,S99955976,X40033236X,Ms.,Maryjo280,Georgiann138,Jaskolski867,,,S,white,nonhispanic,F,Fairhaven  Massachusetts  US,324 Labadie Path,Methuen,Massachusetts,Essex County,25009,01841,42.774085139957464,-71.13466266805429,625399.99,528017.38,58278
3d976204-7619-ae7e-ea35-56c95468178d,1994-01-11,,999-78-3223,S99985021,X04744820X,Mrs.,Genevive999,Damaris45,Funk324,,Weissnat378,M,white,nonhispanic,F,New Bedford  Massachusetts  US,557 Swaniawski Port,Dighton,Massachusetts,Bristol County,,00000,41.82643334802623,-71.11259754713348,180774.12,144789.37,101346
e928b7cf-5d63-2e48-2acd-b6145c3f6b1e,1955-03-23,,999-52-9696,S99956467,X93705006X,Mrs.,Terresa418,Anthony633,Schamberger479,,Kassulke119,D,white,nonhispanic,F,Palmer  Massachusetts  US,381 Cole Gateway Apt 17,Groveland,Massachusetts,Essex County,,00000,42.752697935913375,-70.99660329483716,1095037.69,733000.78,85528
a1d3f7a5-4f13-0f55-ed6f-258c324aad9b,1962-07-11,,999-85-2947,S99980636,X85413654X,Mrs.,Rhonda22,Gale827,O'Connell601,,Langworth352,M,white,nonhispanic,F,Westford  Massachusetts  US,764 Dickinson Orchard Unit 57,Newton,Massachusetts,Middlesex County,25017,02465,42.362051048102366,-71.18730833919733,177337.69,894890.66,286983
b71de14e-c323-23e3-2992-4dca359b563a,1939-04-01,1996-07-19,999-89-3556,S99912884,X50590444X,Mr.,Arnulfo253,,Koelpin146,,,M,white,nonhispanic,M,Hatfield  Massachusetts  US,646 Conroy Knoll Apt 56,Pembroke,Massachusetts,Plymouth County,,00000,42.07893693030817,-70.79667184190993,86394.35,185101.10,126825
da50bc8d-6e5c-38a2-e2ed-f9c84f1b160d,1929-10-20,,999-68-6957,S99936828,X75592497X,Mr.,Dario75,Teddy976,Runolfsdottir785,,,M,white,nonhispanic,M,Waltham  Massachusetts  US,745 Medhurst Dam,Clinton,Massachusetts,Worcester County,25027,01510,42.387447380929174,-71.64760501938063,205468.37,232203.62,77322
29c1ac14-017e-651f-942e-7a327a2810aa,2015-09-01,,999-61-4519,,,,Taryn906,Margit604,Stanton715,,,,white,nonhispanic,F,Weymouth  Massachusetts  US,755 Purdy Estate,East Harwich,Massachusetts,Barnstable County,25001,02645,41.76053429548785,-70.02741331090016,22063.53,2150.99,122792
fe7f58d1-6738-0703-2142-380c016d72db,1982-03-30,2002-06-23,999-80-4988,S99972318,X76307913X,Mr.,Jake169,Maynard46,Marquardt819,,,,white,nonhispanic,M,Boston  Massachusetts  US,519 Borer Byway Suite 3,Greenfield,Massachusetts,Franklin County,25011,01301,42.61939367068908,-72.64360174962661,59426.29,0.00,47428
9c5e858e-19f6-9969-45b1-15db1a5ad608,1965-03-13,2016-03-06,999-53-2623,S99957606,X97898916X,Mrs.,Marquita692,Delores12,Berge125,,Bode78,M,white,nonhispanic,F,Oxford  Massachusetts  US,1061 Hamill Run Unit 37,North Andover,Massachusetts,Essex County,,00000,42.690762478399925,-71.10678801353787,153909.33,899060.35,239561
c54acec0-07ea-2b1e-32f8-56c28c85b445,1981-04-08,,999-30-2388,S99994533,X42061767X,Mr.,Carson894,Gerard367,Zboncak558,,,M,white,nonhispanic,M,Boston  Massachusetts  US,625 Funk Skyway,Lynn,Massachusetts,Essex County,25009,01940,42.474223788673804,-70.97167087675061,254637.68,56659.76,49889
cc884de8-5d07-869c-5939-934aaf02f56c,1976-11-25,,999-39-9718,S99960238,X00123193X,Mr.,Kenny207,Anibal473,Walter473,,,M,white,nonhispanic,M,Malden  Massachusetts  US,934 Bosco Harbor,Clinton,Massachusetts,Worcester County,25027,01510,42.41193428917999,-71.73191429733916,154007.28,16221.54,129038
156c539d-8fc1-d9bd-45e8-15d371874ce5,1982-03-30,2017-01-24,999-51-6600,S99972187,X12546460X,Mr.,Lewis216,Elroy493,Parker433,,,M,white,nonhispanic,M,Swampscott  Massachusetts  US,802 Lockman Vale,Greenfield,Massachusetts,Franklin County,25011,01301,42.62165680896931,-72.61978348563622,91739.35,7221.60,47428
9f8e2c41-e3b3-040f-5dfb-434fabf4269c,1972-06-14,,999-11-5330,S99923245,X58165215X,Ms.,Cheryle584,Susannah249,Bahringer146,,,S,white,nonhispanic,F,Malden  Massachusetts  US,879 Frami Road Unit 95,Bourne,Massachusetts,Barnstable County,25001,02532,41.69125313855193,-70.60164076304088,308198.45,880500.84,124427
6d3dd289-18ff-e33d-63d9-10de0cc39157,1968-12-28,,999-57-5758,S99913397,X12910633X,Mrs.,Patrick786,Leigha840,Kilback373,,Watsica258,M,white,nonhispanic,F,Worcester  Massachusetts  US,792 Jast Fork,Sandwich,Massachusetts,Barnstable County,25001,02563,41.689220402421284,-70.51557625895401,1057533.89,133048.74,92686
94748377-40d7-08a3-7ff9-ff9b7b31d272,1957-06-16,,999-73-3125,S99998131,X67267179X,Mr.,Mauro926,Forrest301,Howe413,,,M,white,hispanic,M,Concord  Massachusetts  US,529 Koepp Terrace Apt 86,Gloucester,Massachusetts,Essex County,25009,01930,42.60715773116427,-70.64347761897545,179352.10,171219.27,79388
40fd6acc-150f-b64e-9fc9-458dcead7129,1975-04-04,,999-69-8769,S99916508,X64181412X,Mr.,Stewart672,Steven797,Koelpin146,,,S,white,nonhispanic,M,Dartmouth  Massachusetts  US,826 Wilderman Parade Suite 97,Stoughton,Massachusetts,Norfolk County,,00000,42.09382401347788,-71.07283976498005,157077.46,75059.57,29170
851d14fa-27f0-d5fd-3be7-1aaff967e9ad,1939-04-01,2018-05-02,999-64-6029,S99944360,X28884561X,Mr.,Chad48,Kent912,Marquardt819,,,M,white,nonhispanic,M,Lawrence  Massachusetts  US,273 Greenfelder Mission,Pembroke,Massachusetts,Plymouth County,,00000,42.06484788917094,-70.84793347498929,176155.27,289576.45,126825
e22d155d-2881-fafa-a7f0-98d12432a507,1941-11-21,2012-04-07,999-11-6592,S99921322,X81099573X,Mrs.,Jone716,Tatum703,Pfannerstill264,,Feil794,M,white,nonhispanic,F,East Longmeadow  Massachusetts  US,361 Goldner Annex Apt 34,Methuen,Massachusetts,Essex County,25009,01841,42.67930260550651,-71.15894553073214,184631.24,838419.57,58278
8723b3cb-6ed3-ef3e-1c4f-73be4ffaafaf,1948-11-08,,999-89-5365,S99926290,X60200674X,Mr.,Augustus49,Sandy901,Ullrich385,,,M,white,nonhispanic,M,Boston  Massachusetts  US,938 Koch Corner Unit 93,Dartmouth,Massachusetts,Bristol County,,00000,41.57973073030749,-70.93440768549887,434460.51,799253.92,119852
d3e8b262-5b00-d610-0df5-5eb6cee206d5,1996-04-11,,999-44-9506,S99975755,X76667032X,Mr.,Sebastian508,Cornell131,Durgan499,,,M,white,nonhispanic,M,Munich  Bavaria  DE,460 Prohaska Vista,Clinton,Massachusetts,Worcester County,25027,01510,42.45731399262691,-71.70949058234393,63564.10,0.00,104366
c38fbdba-10ac-132c-a0a1-3beb1e92a9ce,1982-03-30,,999-97-5993,S99918641,X47760783X,Mr.,Alejandro916,,Gorczany269,,,M,white,nonhispanic,M,Milford  Massachusetts  US,290 Spencer Knoll Apt 87,Greenfield,Massachusetts,Franklin County,25011,01301,42.66967378981057,-72.61498137966137,82820.06,6087.41,47428
383109a1-ab91-97a2-f70b-3367023a20a5,1979-07-22,,999-10-6059,S99942138,X63035027X,Mrs.,Shanika235,Cherlyn665,Hand679,,Schaden604,D,asian,nonhispanic,F,Boston  Massachusetts  US,267 Hauck Neck,Lynnfield,Massachusetts,Essex County,25009,01940,42.5440006821398,-70.99268752135956,208514.17,619929.04,99820
f9f0b171-7042-0101-be63-a5a1a4c55504,1985-10-27,,999-80-3358,S99979804,X62499895X,Mr.,Gregory545,Riley817,Harris789,,,S,white,nonhispanic,M,Amherst Center  Massachusetts  US,725 Erdman Key Suite 61,Methuen,Massachusetts,Essex County,25009,01841,42.780073821686614,-71.15212155041704,114783.05,2612.77,58281
cfb87293-197c-50c4-da0d-8dbd656a3df7,1965-07-13,,999-45-1882,S99927634,X57603024X,Mr.,Titus37,Monty345,Moen819,,,M,white,nonhispanic,M,North Brookfield  Massachusetts  US,1076 Hyatt Overpass Suite 59,Scituate,Massachusetts,Plymouth County,25023,02066,42.24499534265706,-70.73119256940205,92883.25,132966.40,212644
3991ebb3-ba30-5cc8-cc80-d42f57551be0,1968-07-18,2019-10-06,999-52-5574,S99994560,X61677299X,Mrs.,Gracia333,Catalina187,Flatley871,,Rempel203,M,white,nonhispanic,F,Boston  Massachusetts  US,868 Gorczany Bay,Ashland,Massachusetts,Middlesex County,,00000,42.255196040716356,-71.50543006111265,543002.30,166182.09,67176
3d0a818b-43fb-3b09-00e8-8ef9c3554d35,1985-06-25,,999-71-2701,S99985910,X74266503X,Mrs.,Damaris45,Lovie151,Yundt842,,Buckridge80,M,white,nonhispanic,F,West Concord  Massachusetts  US,366 Schoen Passage Apt 21,Ware,Massachusetts,Hampshire County,25015,01082,42.29310062136715,-72.29612675839365,253054.25,635216.65,123677
264e1f0c-5da5-61ca-5f4a-3c4f46d39db5,1963-07-19,2025-09-10,999-61-7549,S99985842,X84566415X,Mrs.,Olimpia983,Creola518,Hoeger474,,Conn188,M,white,nonhispanic,F,Scituate  Massachusetts  US,1068 Daugherty Track Unit 12,Sandwich,Massachusetts,Barnstable County,25001,02563,41.68077967690732,-70.4963558389206,488179.27,1470128.03,868447
7faa80b0-e2d3-eef0-8cd7-326144cb834b,1939-04-01,1996-04-20,999-86-5129,S99948112,X89818641X,Mr.,Shane235,Donn979,Ledner144,,,M,white,nonhispanic,M,Gardner  Massachusetts  US,367 Thiel Byway Apt 32,Pembroke,Massachusetts,Plymouth County,,00000,42.087243583621984,-70.80196545425905,165640.13,3069871.17,126825
6c1fd6e6-9d0a-ed91-3ee4-0eb8b3fc31c7,2018-04-12,,999-15-4106,,,,Collin529,Silas208,Hilpert278,,,,white,nonhispanic,M,Somerville  Massachusetts  US,483 Jacobi Wall,Middlefield,Massachusetts,Hampshire County,,00000,42.397867430582544,-72.98396607576568,15173.73,13654.69,99915
51a953ef-cba7-5854-f8d5-642fcbd53c68,1955-05-14,,999-88-6714,S99950101,X11188822X,Ms.,Gia583,Corina534,Borer986,,,S,white,nonhispanic,F,Boston  Massachusetts  US,1021 Mante View Unit 40,Mendon,Massachusetts,Worcester County,,00000,42.13544060729806,-71.5670530022288,204761.40,317237.67,126593
3dc7d033-9a42-c767-5524-d5800069943f,1978-05-10,,999-75-2411,S99961635,X45411057X,Mr.,Darwin703,,Schmidt332,,,D,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,663 Kling Gardens Apt 45,Walpole,Massachusetts,Norfolk County,25021,02081,42.13557914873658,-71.25702176261669,6881.41,86844.64,6247
34b1e439-423c-2e53-2762-ffb3d1148e1b,1965-03-13,,999-27-5908,S99920677,X43788543X,Mrs.,Annabelle638,Rocio28,Zemlak964,,Harvey63,M,white,nonhispanic,F,Franklin  Massachusetts  US,800 Heidenreich Branch,North Andover,Massachusetts,Essex County,,00000,42.629861860940956,-71.12089037943504,381753.58,534721.63,239561
67601751-aea6-2d71-b92c-f6ff55105b5a,1980-06-02,,999-36-3919,S99923347,X57165622X,Mr.,Marco578,Allan198,Bogisich202,,,M,white,nonhispanic,M,Northbridge  Massachusetts  US,896 Marks Manor,Maynard,Massachusetts,Middlesex County,25017,01754,42.406666715275485,-71.4741111465137,19428.66,189038.69,979987
debe9a85-5f31-92eb-1c86-a5e8c2832142,1979-05-15,,999-12-3945,S99921449,X26178960X,Mr.,Raleigh478,Duane703,Hickle134,,,S,white,nonhispanic,M,Wayland  Massachusetts  US,787 Schaefer Lodge,Rockland,Massachusetts,Plymouth County,,00000,42.10410341560591,-70.86232845595435,88553.15,62933.15,28134
48750fe3-4a0d-3e15-872f-8f9ad2cb233e,1941-11-21,,999-32-2264,S99993008,X85707251X,Ms.,Sharmaine326,,Windler79,,,S,white,nonhispanic,F,Woburn  Massachusetts  US,736 Harber Course Suite 26,Methuen,Massachusetts,Essex County,25009,01841,42.780678496103306,-71.13096240542133,922175.01,637818.96,58278
732ac0c7-3b1b-7c01-1be3-e33832b8235f,1995-09-15,,999-58-3470,S99947303,X06108215X,Mrs.,Shaneka79,,Feest103,,Goldner995,M,white,nonhispanic,F,Braintree  Massachusetts  US,555 Haley Hollow,Boston,Massachusetts,Suffolk County,25025,02136,42.310498078318204,-71.02361440948401,11285.97,536132.47,6023
731bdd00-7cf9-4de1-661b-c9721e29520a,1976-02-20,,999-85-4026,S99944141,X97853551X,Mrs.,Gianna370,Tess185,Mosciski958,,Marvin195,M,white,nonhispanic,F,Southwick  Massachusetts  US,1015 Veum Crossing Apt 82,Lawrence,Massachusetts,Essex County,25009,01843,42.670321345779804,-71.1716054613649,42490.92,1388103.45,65683
38ac7633-05ef-f889-bfda-a6beb5a2a074,1968-07-18,,999-10-1867,S99977139,X96013910X,Mrs.,Yvette315,Raisa16,Blick895,,Medhurst46,M,white,nonhispanic,F,Brockton  Massachusetts  US,377 Paucek Passage Unit 37,Ashland,Massachusetts,Middlesex County,,00000,42.300539949336105,-71.47920117455789,660092.21,475115.93,67176
d909e159-9971-288a-247c-9165c53541bb,1975-09-29,,999-85-9632,S99912789,X78494503X,Mr.,Ike571,,Powlowski563,,,M,white,nonhispanic,M,Chicopee  Massachusetts  US,1080 Rippin Drive,Lynn,Massachusetts,Essex County,25009,01904,42.44996505014669,-70.95934271817325,129501.43,45864.65,186631
72a0dd24-38c7-97c5-7220-e406380d814c,1990-02-07,,999-45-3389,S99987190,X54462756X,Mr.,Lavern240,Trevor374,Hansen121,,,S,white,nonhispanic,M,Amherst Center  Massachusetts  US,326 Pouros Park Unit 88,Malden,Massachusetts,Middlesex County,25017,02155,42.39675744695654,-71.08889382097904,8039.77,116278.54,11260
8045361b-c300-f309-2942-b8bfa625a354,1958-09-08,,999-23-8489,S99968891,X05804122X,Mr.,Jacques50,Wally311,Dietrich576,,,W,white,nonhispanic,M,Dartmouth  Massachusetts  US,198 Cronin Junction Suite 83,Cambridge,Massachusetts,Middlesex County,25017,02142,42.40096965372007,-71.09668801664611,581524.19,220925.19,50738
3567c406-2491-08dc-bea2-6d96a9b7bca5,2016-09-18,,999-58-6516,,,,Alice368,Riva522,Marvin195,,,,white,nonhispanic,F,Framingham  Massachusetts  US,619 Kozey Brook,Brockton,Massachusetts,Plymouth County,25023,02351,42.103675029690294,-70.98263801201996,1750.00,29997.14,18992
9328a642-9c48-ed89-22f8-de7b88050ed2,2008-03-21,,999-78-1057,S99987917,,Ms.,Meridith488,Alix578,Corwin846,,,,white,nonhispanic,F,Plymouth  Massachusetts  US,1063 O'Kon Wynd Suite 87,Somerville,Massachusetts,Middlesex County,25017,02144,42.37692380192419,-71.14342396108263,61912.34,11315.54,117233
45370f07-f6f1-f8d7-dcaf-58117d40491c,2025-08-08,,999-15-6371,,,,Hal307,Deon400,Yundt842,,,,white,nonhispanic,M,Winchendon  Massachusetts  US,486 Sauer Walk,Carver,Massachusetts,Plymouth County,,00000,41.83275700700012,-70.75976889737046,224.38,3790.03,16524
d0de7e6f-3a44-70a7-959e-8cbc640374db,1976-07-17,,999-93-7046,S99916497,X02388860X,Mr.,Virgilio529,Robbie31,Zieme486,,,D,white,nonhispanic,M,Kingston  Massachusetts  US,130 Kozey Loaf Unit 32,New Bedford,Massachusetts,Bristol County,25005,02745,41.750336054168706,-70.98321380873217,257581.46,352222.06,95259
fd403937-fcf6-eb8f-7cef-f6c53391b597,2019-10-11,,999-16-5688,,,,Britni406,Ebonie344,Jaskolski867,,,,black,nonhispanic,F,Lowell  Massachusetts  US,731 Deckow Corner,Malden,Massachusetts,Middlesex County,25017,02155,42.45148036761147,-71.06148359632736,7184.42,5124.10,32535
b2e00590-f059-d802-6c79-4e30dc42ad95,2016-09-21,,999-73-1194,,,,Isabel214,Sonia106,Galarza986,,,,white,hispanic,F,Buenos Aires  Ciudad de Buenos Aires  AR,609 Kilback Well,Springfield,Massachusetts,Hampden County,25013,01118,42.116085477639736,-72.52582857386601,14056.66,8575.74,46298
4be63ff5-7cf3-cfaa-6c38-1ba2c1d08f53,1951-09-28,,999-83-7515,S99978169,X45338650X,Mrs.,Glynis780,Leandra549,Lynch190,,Koelpin146,M,white,nonhispanic,F,Belmont  Massachusetts  US,734 Anderson Well Unit 45,Waltham,Massachusetts,Middlesex County,25017,02453,42.440124510804026,-71.16799551926137,1739963.86,1459193.30,58695
ed65f22f-39cb-7d03-8338-f05eba8806d0,1947-05-05,1983-09-23,999-82-5103,S99977956,X19742917X,Mrs.,Denisha680,Ariel183,Durgan499,,Hagenes547,M,white,nonhispanic,F,Boston  Massachusetts  US,629 Deckow Street,Brewster,Massachusetts,Barnstable County,25001,02631,41.71931588155441,-70.10886216222777,797622.02,327145.50,82706
2edbe355-acc5-7a87-a20b-9a503ffcb687,1993-09-09,,999-76-2520,S99978853,X81533352X,Mrs.,Dodie685,Blythe746,Mitchell808,,Huel628,M,white,nonhispanic,F,Springfield  Massachusetts  US,497 Lang Center,Needham,Massachusetts,Norfolk County,25021,02494,42.32869835291142,-71.22071801933924,159117.02,288738.42,110794
fb44b4bf-656a-fe60-535c-936a6c6e7cef,1942-03-22,,999-33-6751,S99998277,X10767419X,Mr.,Eldridge510,Josef103,Zboncak558,,,M,white,nonhispanic,M,Weymouth  Massachusetts  US,629 Waelchi Underpass,Yarmouth,Massachusetts,Barnstable County,,00000,41.719412721483785,-70.22710074345596,15775.30,324599.02,11746
ee984a59-60f4-399b-f623-e33bf15af06d,1960-07-17,,999-31-4478,S99915278,X67007985X,Mrs.,Lurline371,,Cummerata161,,Vandervort697,M,white,nonhispanic,F,Boston  Massachusetts  US,467 Ebert Byway,Tyngsborough,Massachusetts,Middlesex County,,00000,42.67906372361645,-71.45182956263267,21838.09,1429430.48,2054
f69656af-b26d-477c-9331-f9c6ca8a9548,1980-06-22,,999-21-6044,S99980736,X40822717X,Mr.,Samual455,Gaston250,Nicolas769,,,M,white,nonhispanic,M,Middleborough  Massachusetts  US,601 Ruecker Plaza,Barnstable,Massachusetts,Barnstable County,25001,02601,41.64240481046012,-70.40308514198922,109000.62,7184.83,50197
